Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
56,3,1,1,2,57183.0,610.0,3516,51,464,5,64,7.0,0,70.0,9,1,7,8,0,8,1
54,3,0,1,1,23748.0,76.0,3634,97,6,6,29,12.0,15,8.0,2,1,3,3,0,8,2
51,2,1,1,1,66303.0,1286.0,3537,56,1090,12,96,16.0,12,60.0,3,4,11,4,1,8,1
47,3,1,1,1,37368.0,30.0,3244,4,3,2,11,2.0,2,10.0,1,0,2,1,1,6,2
58,2,1,1,3,40800.0,99.0,3593,77,24,0,27,8.0,30,10.0,3,0,3,2,0,7,2
44,2,0,0,0,71847.0,1192.0,3695,95,737,21,106,55.0,63,126.5,6,7,9,0,1,3,0
47,2,1,1,1,46149.0,362.0,3261,36,254,6,71,4.0,0,27.0,5,1,7,5,0,5,1
39,2,1,0,0,78687.0,2130.0,3708,13,817,81,556,120.5,55,126.5,4,6,8,1,1,2,0
51,1,0,0,0,49118.0,1229.0,3729,90,620,54,239,99.0,81,119.0,9,7,10,2,2,7,0
65,4,1,1,2,37633.0,38.0,3696,49,13,4,20,0.0,0,1.0,1,0,3,2,0,9,2
71,3,1,0,0,39767.0,485.0,3392,18,113,61,204,34.0,26,47.0,7,1,7,2,0,8,1
71,0,1,0,0,26997.0,434.0,3828,89,7,23,78,120.5,49,126.5,4,2,5,2,0,7,1
52,2,0,1,1,33986.0,44.0,3521,43,16,2,18,2.0,1,5.0,1,0,3,1,0,7,2
50,4,1,1,1,57091.0,496.0,3632,82,462,0,24,6.0,0,4.0,9,2,5,2,1,7,1
53,1,1,1,2,46831.0,78.0,3376,84,22,2,10,6.0,4,34.0,1,2,2,2,0,4,2
50,3,1,0,0,83151.0,2346.0,3319,80,968,81,556,120.5,42,126.5,5,7,10,1,3,2,0
51,2,1,0,0,52531.0,794.0,3595,68,283,81,151,51.0,72,125.0,7,2,10,2,0,6,0
66,2,1,0,0,15759.0,17.0,3465,12,1,2,5,6.0,0,3.0,1,0,2,1,0,7,2
51,2,0,1,1,22804.0,26.0,3382,75,14,1,7,2.0,1,1.0,2,0,2,1,0,9,2
49,1,1,1,1,43050.0,76.0,3152,10,30,5,24,6.0,3,8.0,2,0,4,2,0,5,2
45,4,0,1,2,42997.0,15.0,3401,91,4,0,5,0.0,1,5.0,1,0,2,1,0,7,2
59,4,0,1,2,48918.0,62.0,2891,21,52,0,9,0.0,0,1.0,1,0,4,2,0,4,2
68,3,1,1,1,60033.0,198.0,3141,28,62,1,57,19.0,11,48.0,2,1,5,2,0,2,1
44,4,1,1,1,34043.0,49.0,3296,97,20,2,14,3.0,0,10.0,2,0,2,1,0,9,2
56,2,1,1,1,57811.0,802.0,3419,49,545,7,114,37.0,21,78.0,7,2,11,5,1,5,1
76,2,1,0,0,78569.0,1736.0,3179,14,558,79,556,120.5,81,95.0,4,6,4,1,1,1,0
44,2,0,1,2,7500.0,57.0,3598,5,6,5,4,13.0,4,25.0,2,1,3,4,0,6,2
51,3,1,1,1,117416.25,59.0,3498,37,39,1,9,2.0,0,8.0,1,0,1,0,0,1,2
69,2,1,0,0,94384.0,2302.0,3501,62,1111,24,556,120.5,45,126.5,5,8,5,0,3,2,0
37,1,1,0,0,23148.0,37.0,3180,83,4,6,8,6.0,3,10.0,2,0,3,1,0,7,2
52,2,0,1,2,44267.0,310.0,3538,48,183,5,65,3.0,5,49.0,5,2,4,5,0,9,1
43,2,1,0,0,71626.0,1305.0,3949,94,546,72,376,94.0,81,72.0,5,5,8,1,1,3,0
56,2,1,1,1,60894.0,832.0,3415,61,606,7,155,10.0,0,54.0,10,3,8,5,0,7,1
46,2,1,1,2,50200.0,401.0,3531,70,266,6,51,8.0,6,64.0,7,1,5,6,0,8,1
57,4,1,0,0,81051.0,1501.0,3086,43,1142,29,249,38.0,29,14.0,5,5,12,1,2,2,0
40,2,1,0,0,65169.0,1189.0,3215,23,1074,0,69,0.0,0,46.0,10,4,13,1,4,6,0
50,2,1,1,1,59868.0,1194.0,3391,37,771,51,154,54.0,10,126.5,11,2,12,7,0,6,1
62,4,1,1,1,65695.0,656.0,3198,50,371,32,189,0.0,58,6.0,5,4,10,2,0,4,1
66,3,0,0,0,64857.0,1540.0,3632,78,556,14,556,120.5,0,43.0,7,5,10,1,0,4,0
57,3,1,1,1,45143.0,311.0,3356,74,202,5,74,11.0,5,14.0,6,1,5,3,0,7,1
67,1,1,1,1,74805.0,820.0,3432,14,209,81,209,41.0,81,37.0,4,7,10,5,0,2,0
33,1,1,1,1,59060.0,274.0,2924,77,35,40,111,36.0,40,12.0,3,1,7,3,0,4,1
60,4,0,1,2,27238.0,57.0,3484,39,37,0,17,0.0,0,3.0,3,0,3,3,0,9,2
57,2,1,1,1,47009.0,448.0,3584,89,171,45,73,59.0,10,90.0,3,2,8,4,0,4,1
49,1,1,1,2,46094.0,44.0,2950,62,12,2,20,3.0,2,5.0,1,0,3,1,0,7,2
50,2,1,1,2,40321.0,102.0,3384,59,44,4,21,6.0,0,27.0,3,0,3,2,0,7,2
38,2,1,1,1,37235.0,61.0,3227,68,20,2,9,4.0,6,20.0,1,1,2,1,0,4,2
62,3,1,0,0,81843.0,1643.0,3482,13,779,81,537,34.0,69,126.5,5,9,12,1,0,3,0
64,3,1,1,1,46692.0,397.0,3437,37,170,6,97,24.0,12,88.0,6,1,5,3,0,6,1
54,2,1,1,1,77382.0,1121.0,3047,36,491,48,231,112.0,81,126.5,5,7,12,2,1,1,0
45,2,0,1,2,37774.0,473.0,3891,28,173,8,107,7.0,2,126.5,7,2,3,4,1,9,1
48,0,1,1,1,18393.0,50.0,3141,2,7,10,13,16.0,0,4.0,3,0,3,2,0,8,2
60,3,1,1,1,72828.0,1678.0,3549,17,1205,0,235,19.0,14,126.5,6,3,13,6,0,7,1
40,2,1,0,0,24711.0,58.0,3121,86,10,7,25,6.0,3,7.0,3,0,3,1,0,7,2
47,4,1,1,1,45503.0,170.0,3326,54,97,4,44,6.0,1,18.0,3,1,4,1,0,5,2
40,3,0,0,0,6560.0,373.0,3248,2,67,11,26,4.0,3,126.5,1,0,1,0,0,17,2
77,4,1,0,0,71604.0,1196.0,3273,3,345,53,528,98.0,75,97.0,8,3,5,1,1,4,0
43,2,1,1,1,27244.0,101.0,3045,84,6,5,17,3.0,24,46.0,2,2,2,2,0,7,2
53,2,1,1,2,48752.0,316.0,3613,8,73,57,100,71.0,15,0.0,6,1,5,5,0,9,1
60,2,1,1,1,71434.0,1400.0,3333,4,711,36,217,120.5,81,126.5,7,4,7,3,2,4,0
74,2,0,0,0,90842.0,1424.0,3384,57,774,70,118,120.5,81,93.0,4,9,13,1,0,1,0
44,3,1,1,1,88097.0,844.0,3729,24,163,0,480,0.0,81,75.0,6,5,8,1,3,9,1
47,2,1,1,1,51948.0,311.0,3334,51,82,33,54,71.0,30,41.0,5,2,4,2,0,5,1
40,2,1,0,0,71853.0,1149.0,3377,29,358,81,413,120.5,81,32.0,2,8,6,1,0,1,0
39,3,1,0,0,35876.0,129.0,3119,13,66,2,40,4.0,3,14.0,3,1,3,1,0,6,2
70,2,0,1,1,40049.0,32.0,3305,23,13,6,7,0.0,3,3.0,1,0,3,1,0,6,2
40,2,0,1,1,39660.0,299.0,3739,36,139,13,78,20.0,13,36.0,7,1,3,3,0,9,1
60,2,1,1,1,50127.0,320.0,3080,88,274,0,21,4.0,6,15.0,5,1,6,1,1,6,2
45,3,1,1,1,43263.0,441.0,3634,2,262,6,61,0.0,10,102.0,5,2,6,3,0,5,1
73,3,1,1,2,62845.0,1178.0,3950,3,1099,0,45,0.0,0,34.0,3,4,10,11,1,8,1
32,2,1,0,0,18929.0,85.0,3547,15,32,0,8,23.0,4,18.0,1,0,4,1,0,6,2
40,0,0,1,1,24367.0,24.0,3515,58,2,4,2,0.0,11,5.0,1,0,2,1,0,9,2
47,2,0,1,1,33249.0,112.0,3543,11,6,10,21,19.0,14,42.0,2,1,3,2,0,6,2
63,1,1,1,1,26887.0,30.0,3319,27,6,7,4,3.0,4,6.0,1,0,3,1,0,6,2
39,4,1,0,0,50150.0,410.0,3423,32,135,46,92,65.0,61,11.0,5,2,7,2,0,5,0
46,2,1,1,1,62061.0,800.0,3351,12,641,7,84,0.0,30,38.0,10,4,7,3,1,6,1
60,4,0,0,0,85696.0,1313.0,3530,88,714,76,395,116.0,0,12.0,4,6,9,1,0,1,0
66,4,1,0,0,76542.0,1483.0,3505,91,794,73,556,0.0,29,14.0,4,8,10,1,0,2,0
29,2,0,0,0,70515.0,1258.0,3300,12,420,0,452,120.5,64,126.5,6,6,4,1,0,2,0
35,2,1,1,1,18227.0,28.0,3736,21,1,2,7,4.0,3,11.0,0,1,2,1,0,8,2
57,2,1,1,1,69139.0,227.0,3202,23,86,12,75,33.0,15,6.0,4,1,5,1,0,4,1
40,2,1,0,0,69109.0,1555.0,3705,10,823,25,459,120.5,29,95.0,6,6,7,1,1,4,0
60,2,0,1,1,69627.0,861.0,3518,35,231,81,215,120.5,30,53.0,8,2,11,2,0,5,1
44,2,1,1,1,38136.0,103.0,3482,69,8,15,27,0.0,20,33.0,3,1,2,2,1,8,2
76,4,0,0,0,62159.0,634.0,3111,68,182,17,259,77.0,70,29.0,6,2,10,1,0,4,0
59,2,0,0,0,80695.0,1918.0,3231,85,557,81,556,120.5,37,18.0,5,8,5,1,0,2,0
51,3,0,1,2,33316.0,131.0,3494,34,79,1,31,4.0,4,12.0,2,1,4,3,0,6,2
54,2,1,1,2,58554.0,586.0,3690,55,368,24,68,38.0,0,88.0,8,2,6,6,0,7,1
30,0,1,1,1,17256.0,62.0,3267,10,6,4,14,8.0,8,22.0,2,1,2,2,1,8,2
48,2,0,1,2,53034.0,447.0,3444,30,160,15,196,15.0,11,50.0,6,1,7,8,0,8,1
72,1,1,0,0,52203.0,939.0,3747,36,488,21,238,56.0,81,28.0,8,7,11,1,0,6,0
45,1,0,1,1,59601.0,797.0,3388,14,691,7,69,0.0,7,23.0,2,2,7,4,1,8,1
64,3,0,1,1,75154.0,1143.0,3860,79,543,10,205,120.5,81,82.0,6,3,6,1,0,3,1
46,2,0,1,1,47025.0,415.0,3402,52,254,7,108,20.0,0,26.0,6,3,5,3,0,6,1
49,2,1,1,1,37971.0,30.0,3265,97,5,4,10,2.0,2,7.0,1,0,3,1,0,8,2
54,3,0,1,1,41335.0,187.0,3234,24,112,19,21,16.0,14,5.0,4,1,4,3,0,7,2
64,2,1,1,1,67267.0,251.0,3096,0,134,11,59,15.0,2,30.0,3,2,5,1,0,2,1
47,2,0,1,1,57338.0,237.0,3110,96,143,6,52,11.0,8,17.0,4,1,5,2,0,5,2
62,1,1,1,2,50523.0,91.0,3235,89,51,4,24,4.0,7,1.0,2,0,4,2,0,6,2
57,3,0,1,3,35791.0,35.0,3438,94,27,0,5,0.0,0,3.0,1,0,3,2,0,8,2
62,4,0,1,1,50611.0,493.0,3859,98,459,0,24,6.0,0,4.0,4,5,7,6,1,6,1
53,4,1,1,1,56242.0,971.0,3532,72,689,8,167,11.0,8,88.0,8,4,11,5,0,6,1
62,2,0,1,1,48904.0,371.0,3917,1,283,10,38,0.0,13,27.0,7,2,4,4,0,8,1
47,2,0,1,3,56243.0,396.0,3230,26,347,0,35,4.0,3,7.0,4,2,8,6,0,5,1
37,2,1,1,1,21355.0,68.0,3362,5,5,13,14,0.0,5,31.0,2,1,2,2,1,6,2
51,3,1,1,1,57420.0,322.0,3418,22,280,0,18,0.0,0,24.0,5,1,6,3,1,7,2
52,3,1,1,1,51381.5,317.0,3590,39,187,5,65,26.0,20,14.0,4,2,6,2,0,5,1
67,3,0,1,1,46390.0,222.0,3104,56,95,14,64,2.0,9,38.0,4,2,3,1,0,7,2
66,1,1,1,2,54342.0,177.0,3528,74,84,10,34,11.0,10,28.0,3,1,4,4,0,6,1
64,2,1,1,2,51381.5,45.0,3891,87,19,4,12,2.0,2,6.0,1,0,3,1,0,5,2
58,1,0,1,2,51381.5,21.0,2894,49,5,1,9,2.0,0,4.0,1,0,2,1,0,7,2
49,2,1,1,1,20895.0,45.0,3798,24,18,3,17,3.0,0,4.0,2,0,3,1,0,9,2
74,2,1,0,0,92344.0,1899.0,3214,9,992,24,556,51.0,19,119.0,5,10,5,0,2,1,0
50,4,1,1,1,51381.5,42.0,3195,17,25,1,13,0.0,0,3.0,1,0,3,1,0,7,2
46,1,1,1,2,26907.0,22.0,3362,10,9,1,7,0.0,3,2.0,1,0,3,2,0,7,2
42,2,1,1,2,44964.0,41.0,3609,35,19,1,17,2.0,0,2.0,1,0,3,1,0,8,2
43,2,1,0,0,75507.0,1440.0,3193,56,709,81,374,104.0,80,80.0,8,6,6,1,0,3,0
50,3,1,1,2,53761.0,325.0,3280,7,158,0,76,13.0,7,71.0,4,4,3,6,0,5,1
49,2,1,1,1,22682.0,95.0,3525,51,10,14,29,4.0,2,36.0,2,1,4,3,0,4,2
50,4,1,1,1,38887.0,42.0,3195,17,25,1,13,0.0,0,3.0,1,0,3,1,0,7,2
47,1,0,1,2,41658.0,72.0,3705,30,8,4,12,15.0,4,29.0,1,1,2,2,0,4,2
50,4,1,1,1,29791.0,20.0,3094,21,14,0,6,0.0,0,0.0,2,0,3,2,0,5,2
66,3,1,1,2,63915.0,789.0,3383,2,622,7,115,30.0,0,15.0,6,3,12,2,0,5,1
48,2,0,1,2,39996.0,15.0,3087,85,11,0,3,0.0,0,1.0,1,0,2,1,0,6,2
50,2,0,1,1,26759.0,59.0,3046,65,25,3,16,8.0,5,2.0,2,1,3,2,0,6,2
54,3,0,1,1,63841.0,908.0,3483,64,635,15,100,20.0,7,126.5,9,3,9,1,0,6,1
53,4,1,1,2,51039.0,417.0,3674,11,100,64,79,65.0,0,109.0,6,2,4,2,0,7,1
61,2,1,1,2,60544.0,289.0,3722,92,201,2,43,3.0,5,35.0,5,1,5,4,0,6,1
50,2,1,1,1,65685.0,769.0,3141,54,642,14,49,0.0,7,57.0,9,2,9,1,0,5,1
69,2,1,1,1,37716.0,188.0,3118,4,97,1,41,6.0,2,41.0,4,1,3,2,0,7,2
65,2,0,1,1,36864.0,354.0,3734,53,204,5,39,17.0,0,89.0,5,2,4,3,0,8,1
52,3,1,1,1,44511.0,727.0,3615,39,513,7,133,46.0,14,14.0,8,4,8,6,0,8,1
55,4,1,1,2,36947.0,146.0,3770,49,88,3,21,4.0,1,29.0,3,0,4,4,0,9,2
71,3,1,1,1,47352.0,319.0,3286,70,172,12,112,8.0,0,15.0,6,1,5,4,0,7,1
69,3,1,1,1,67087.0,794.0,3243,40,329,35,222,120.5,35,43.0,7,5,8,2,0,4,1
72,2,1,1,1,57045.0,454.0,3738,40,296,13,104,11.0,13,17.0,4,2,9,3,0,3,1
69,4,0,1,2,36957.0,152.0,3799,43,100,2,16,2.0,1,31.0,3,2,2,4,0,9,2
45,4,1,1,1,69389.0,797.0,3688,17,422,7,238,69.0,46,15.0,7,2,12,1,0,4,1
50,2,1,1,1,80134.0,1690.0,3454,40,1218,16,272,104.0,0,80.0,5,3,6,2,3,6,1
53,3,1,1,2,43142.0,20.0,3180,84,5,1,7,2.0,1,4.0,1,0,2,1,0,7,2
78,2,1,0,0,80589.0,1428.0,3207,25,507,81,520,120.5,40,26.0,5,10,5,1,1,1,0
32,2,0,1,1,34412.0,209.0,3550,62,52,12,50,4.0,36,55.0,5,0,3,3,0,9,2
43,2,0,1,1,57537.0,545.0,3315,83,191,56,139,51.0,8,100.0,4,3,8,4,0,4,1
56,0,1,0,0,22634.0,96.0,3578,47,2,23,11,8.0,6,46.0,2,1,2,1,0,8,2
74,2,1,0,0,51315.0,222.0,3175,45,68,28,39,16.0,30,41.0,2,2,5,1,0,2,0
50,2,1,1,3,36026.0,61.0,3154,34,20,4,10,6.0,4,17.0,2,0,3,2,0,6,2
49,2,1,1,2,24639.0,44.0,3201,3,20,3,16,0.0,4,1.0,2,0,4,3,0,6,2
50,4,1,1,3,34578.0,8.0,2921,1,7,0,1,0.0,0,0.0,1,0,2,1,0,6,2
50,1,0,0,0,65704.0,817.0,3308,18,279,81,74,38.0,8,126.5,2,10,10,1,0,1,0
56,2,0,1,1,63810.0,1371.0,3644,45,977,12,253,16.0,12,101.0,4,3,12,4,1,8,1
53,4,1,1,1,54132.0,42.0,3182,81,30,1,8,0.0,0,3.0,1,0,3,1,0,7,2
63,2,1,0,0,18690.0,60.0,3597,77,6,1,7,23.0,4,19.0,1,1,2,1,0,8,2
52,2,1,1,1,28164.0,78.0,3499,23,3,18,26,11.0,8,12.0,2,0,4,3,0,7,2
48,4,1,1,1,34596.0,23.0,3491,48,14,0,2,0.0,0,7.0,1,0,2,1,0,8,2
50,4,1,1,1,43269.0,19.0,3335,61,10,1,7,0.0,0,1.0,1,0,2,1,0,8,2
64,1,0,1,2,38741.0,61.0,3140,60,7,10,17,8.0,6,13.0,2,0,3,2,0,7,2
50,2,0,0,0,31907.0,449.0,3501,75,33,81,64,120.5,16,74.0,6,1,6,1,0,7,0
39,3,1,1,1,27100.0,37.0,3470,64,12,0,13,2.0,0,10.0,1,0,3,1,0,7,2
49,1,0,1,1,31163.0,38.0,3185,54,2,3,10,11.0,2,10.0,1,0,3,1,0,6,2
37,2,1,0,0,92533.0,1131.0,3241,84,693,21,118,110.0,81,42.0,6,5,11,1,2,2,0
49,2,0,1,2,34853.0,34.0,3237,75,9,3,15,2.0,3,2.0,2,0,3,2,0,6,2
55,2,0,1,2,70844.0,294.0,3291,16,129,26,67,3.0,67,2.0,6,1,5,5,0,7,1
43,1,1,1,2,31086.0,48.0,3499,79,16,2,11,3.0,0,16.0,1,1,2,2,1,8,2
61,2,1,1,2,60544.0,289.0,3722,92,201,2,43,3.0,5,35.0,5,1,5,4,0,6,1
36,1,1,0,0,20491.0,30.0,3569,16,5,4,5,4.0,2,10.0,0,1,2,1,0,7,2
58,2,1,0,0,42523.0,125.0,3116,96,14,36,11,3.0,26,35.0,1,1,4,1,0,2,2
39,2,1,1,1,39922.0,156.0,3549,30,29,12,59,19.0,1,36.0,3,0,4,2,0,8,2
70,2,1,1,2,33402.0,70.0,3395,60,26,2,19,10.0,5,8.0,2,1,3,3,0,8,2
73,3,1,1,2,36408.0,22.0,3330,11,9,1,4,3.0,2,3.0,1,0,2,1,0,6,2
43,2,1,1,1,21645.0,65.0,3891,75,14,0,23,4.0,5,19.0,3,0,3,3,0,9,2
74,3,0,0,0,78427.0,1930.0,3662,36,972,19,556,120.5,26,126.5,3,7,10,3,1,3,0
76,2,1,0,0,82657.0,2283.0,3324,71,966,81,556,120.5,81,126.0,7,5,10,1,2,4,0
64,2,1,0,0,51876.0,310.0,3306,88,99,27,102,28.0,48,6.0,2,2,8,1,0,1,0
51,1,1,0,0,78041.0,1319.0,3609,93,482,35,553,72.0,81,17.0,4,4,9,1,0,2,0
65,2,1,1,1,52852.0,879.0,3948,93,714,8,99,11.0,0,47.0,10,7,5,4,1,8,1
40,4,1,0,0,70038.0,1244.0,3296,54,587,54,348,71.0,54,126.5,4,4,8,1,0,2,0
49,1,1,1,1,69401.0,690.0,3147,41,399,27,159,58.0,8,39.0,4,4,5,4,0,2,1
50,2,1,1,1,46053.0,209.0,3546,46,56,10,92,19.0,7,25.0,3,2,4,3,0,5,1
57,2,1,0,0,77343.0,1134.0,2980,28,227,81,556,98.0,54,31.0,3,4,9,1,0,1,0
69,2,0,0,0,73892.0,1507.0,3277,40,703,81,556,0.0,58,43.0,3,11,8,1,0,1,0
55,4,0,1,1,40304.0,57.0,3321,82,37,0,17,0.0,0,3.0,2,0,3,1,0,7,2
57,4,1,0,0,32727.0,529.0,3719,38,167,13,180,86.0,13,70.0,7,3,5,2,0,8,1
53,2,1,0,0,68695.0,1091.0,3053,3,458,81,356,106.0,50,40.0,4,4,7,1,0,2,0
51,2,0,1,1,43300.0,180.0,3673,87,91,3,52,2.0,1,31.0,4,0,4,3,0,8,2
50,2,1,1,2,26290.0,77.0,3259,49,15,8,16,11.0,5,22.0,2,0,4,4,0,6,2
52,2,0,0,0,93790.0,2349.0,2893,16,1225,68,556,89.0,81,45.0,6,7,12,0,3,2,0
48,4,1,0,0,38410.0,534.0,3702,65,153,64,123,116.0,64,14.0,5,2,9,2,0,6,0
72,3,0,1,1,64866.0,556.0,3203,9,508,5,21,7.0,5,10.0,7,3,7,4,1,5,1
63,2,1,1,1,57957.0,637.0,3363,24,290,59,177,77.0,5,29.0,4,6,8,7,0,3,1
67,4,1,1,2,46015.0,46.0,3126,25,38,0,2,0.0,0,6.0,1,0,3,1,2,7,2
44,2,1,1,1,16531.0,44.0,3060,43,2,13,6,7.0,5,11.0,3,0,3,3,0,7,2
36,3,1,1,1,28072.0,47.0,3375,10,30,0,10,2.0,0,5.0,1,0,3,1,0,7,2
59,3,0,1,1,49476.0,795.0,3423,29,386,23,95,54.0,41,126.5,2,11,5,4,0,2,1
69,2,1,1,1,50725.0,586.0,3550,45,443,10,75,0.0,10,48.0,8,1,8,4,0,8,1
70,2,1,0,0,83844.0,1574.0,3255,57,901,31,345,75.0,31,126.5,4,4,11,1,1,1,0
72,4,1,1,2,41145.0,13.0,3015,20,9,0,3,0.0,0,1.0,0,0,3,1,0,3,2
52,2,1,1,1,67419.0,1471.0,3578,29,846,81,352,91.0,56,42.0,9,4,8,4,0,5,1
52,1,1,1,2,23162.0,65.0,3239,82,8,3,9,19.0,4,22.0,1,1,3,3,0,6,2
45,2,1,1,1,34380.0,175.0,3558,68,72,7,58,13.0,1,24.0,4,1,3,4,0,8,2
56,2,0,1,1,34704.0,40.0,3477,65,29,0,5,0.0,1,5.0,1,0,3,1,0,5,2
53,4,1,1,2,94871.0,1078.0,3951,99,169,24,553,120.5,0,126.5,8,5,4,1,2,7,1
64,2,1,1,1,65148.0,1115.0,3639,9,460,35,422,33.0,12,126.5,6,6,7,2,0,4,1
68,2,1,1,1,39898.0,134.0,3258,20,69,8,26,12.0,7,12.0,3,0,4,2,0,7,2
66,3,0,0,0,64857.0,1540.0,3632,78,556,14,556,120.5,0,43.0,7,5,10,1,0,4,0
52,4,1,1,1,59892.0,87.0,3552,26,73,0,13,0.0,1,0.0,2,1,3,1,0,3,2
35,3,0,0,0,41020.0,217.0,3293,68,112,1,54,7.0,7,36.0,3,2,4,1,0,3,2
61,4,1,1,1,57072.0,1034.0,3205,79,944,0,60,0.0,0,30.0,7,5,13,2,1,5,1
43,2,0,1,1,60474.0,1180.0,3590,25,265,81,303,120.5,9,126.5,10,2,12,7,0,7,1
62,2,1,1,1,62807.0,819.0,3716,83,526,28,135,10.0,21,99.0,5,3,12,3,0,5,1
41,1,1,1,1,19414.0,32.0,3305,32,2,3,12,3.0,5,7.0,1,0,3,1,0,8,2
42,2,1,1,1,19107.0,46.0,3360,49,2,4,9,10.0,5,16.0,1,0,3,2,0,7,2
46,1,1,1,1,75484.0,1159.0,3921,50,378,81,259,120.5,81,34.0,7,3,6,2,0,4,0
46,3,0,1,1,70379.0,860.0,3532,84,553,25,142,65.0,67,8.0,6,3,13,3,0,4,1
52,3,1,0,0,79419.0,1631.0,3056,96,751,81,556,20.0,15,31.0,4,6,4,1,0,2,0
76,4,1,1,3,64014.0,444.0,2950,56,406,0,30,0.0,0,8.0,8,2,5,7,1,7,1
67,2,1,1,1,76998.0,1910.0,3289,85,1225,81,161,69.0,35,107.0,11,8,8,2,1,6,0
50,3,1,1,1,49854.0,380.0,3310,63,123,17,171,39.0,0,30.0,6,2,5,5,0,6,1
51,4,1,1,2,60585.0,736.0,3419,17,267,42,309,55.0,42,21.0,7,4,9,10,0,5,1
72,4,0,1,2,42873.0,269.0,3573,11,209,0,40,3.0,2,15.0,6,1,4,4,0,8,1
34,2,1,0,0,87679.0,2510.625,3386,62,1225,81,556,97.0,81,33.0,7,11,10,1,3,4,0
44,2,1,1,1,57867.0,612.0,3584,48,344,35,178,15.0,23,17.0,7,2,9,7,0,6,1
32,2,1,1,1,35765.0,75.0,3278,86,22,3,30,0.0,5,15.0,2,0,4,2,0,6,2
63,2,1,0,0,65492.0,1045.0,3203,73,247,81,295,120.5,81,47.0,4,7,13,2,0,2,0
45,2,0,1,1,32952.0,55.0,3582,36,38,0,12,3.0,1,1.0,2,0,3,1,0,7,2
53,4,1,1,1,53374.0,1064.0,3731,34,896,10,101,13.0,10,34.0,4,2,9,6,1,9,1
63,2,1,1,1,71706.0,1443.0,3642,16,931,56,253,91.0,81,14.0,9,5,7,4,0,5,1
34,2,1,0,0,68487.0,1366.0,3581,48,758,12,385,33.0,81,89.0,9,7,13,1,0,4,0
47,3,1,1,2,53253.0,436.0,3288,61,216,9,57,20.0,9,125.0,4,3,5,7,0,5,1
49,1,0,1,1,31163.0,38.0,3185,54,2,3,10,11.0,2,10.0,1,0,3,1,0,6,2
45,2,1,1,1,42014.0,436.0,3730,56,244,15,108,4.0,15,50.0,7,1,6,6,0,8,1
49,3,1,1,2,54108.0,747.0,3828,74,539,6,91,8.0,6,97.0,8,2,9,13,0,8,1
67,4,0,0,0,49667.0,1396.0,3727,35,1181,26,120,17.0,13,39.0,5,10,5,2,1,8,0
48,3,1,0,0,63206.0,928.0,3150,65,750,8,125,11.0,8,26.0,4,3,6,1,1,2,0
50,3,1,1,2,57136.0,642.0,3344,48,306,5,109,21.0,81,92.0,5,2,10,9,0,6,1
47,1,1,1,1,46772.0,1048.0,3767,88,350,81,189,120.5,81,57.0,11,8,5,6,1,8,1
51,4,1,0,0,78931.0,943.0,3296,19,331,81,170,58.0,81,35.0,2,8,13,1,0,1,0
64,2,1,1,1,53977.0,907.0,3376,21,620,16,165,0.0,24,82.0,5,5,12,5,0,5,1
34,2,1,0,0,84219.0,1198.0,3196,27,434,81,400,45.0,81,45.0,3,4,10,1,0,1,0
47,3,0,1,2,46098.0,120.0,3729,86,57,0,27,0.0,0,36.0,3,2,2,4,0,8,2
57,2,1,1,1,73538.0,1658.0,3630,92,811,76,428,99.0,81,107.0,10,4,9,3,0,7,1
36,2,1,0,0,79529.0,1638.0,3112,1,423,42,556,73.0,81,126.5,4,8,9,1,0,2,0
45,1,1,0,0,20981.0,73.0,3474,14,2,12,10,6.0,13,30.0,3,1,2,1,0,8,2
42,2,0,1,1,51766.0,275.0,2922,74,60,51,87,6.0,20,51.0,4,2,4,2,0,5,1
60,2,1,1,1,55759.0,854.0,3627,84,675,0,85,10.0,7,77.0,10,3,8,5,0,8,1
44,2,1,1,1,33039.0,78.0,3342,4,30,8,12,8.0,8,12.0,2,0,4,1,0,5,2
50,3,1,1,1,37787.0,106.0,3331,50,40,1,40,4.0,3,18.0,3,0,3,1,0,8,2
52,2,0,1,1,27242.0,106.0,3644,2,3,17,26,20.0,1,39.0,2,0,3,2,0,9,2
39,4,0,0,0,87188.0,1923.0,3529,73,910,81,556,49.0,74,55.0,10,2,6,1,0,3,0
51,2,1,0,0,69930.0,1662.0,3448,21,252,81,556,120.5,70,126.5,4,5,12,1,0,3,0
46,2,0,1,1,37697.0,84.0,3046,82,34,6,21,11.0,4,8.0,2,1,3,1,0,6,2
49,4,1,1,1,37401.0,48.0,3073,14,19,3,19,3.0,1,3.0,2,0,3,2,0,7,2
49,2,0,1,1,3502.0,5.0,3491,56,2,1,1,0.0,0,1.0,0,0,0,0,0,14,2
46,2,1,1,2,58597.0,733.0,3635,20,490,0,184,10.0,28,21.0,7,4,9,12,0,7,1
74,4,0,0,0,82032.0,1234.0,3105,54,332,81,377,120.5,81,57.0,4,6,7,0,0,1,0
64,2,1,1,2,28087.0,112.0,3643,77,53,8,17,13.0,0,21.0,2,2,2,3,0,7,2
